#separator:tab
#html:true
#deck:IELTS Topic Collocation::城市化 Urbanization
#columns:Front Back Topic TopicZh Type BaseChinese BaseEnglish HighlightChinese HighlightEnglish Tags CardId
<div style="font-size:24px;font-weight:700">快速的城市化</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · adjective</div>	<div style="font-size:22px;font-weight:700">rapid urbanization</div><div style="margin-top:10px"><b>Base</b>: 城市化 = urbanization</div><div><b>Focus</b>: 快速的 = rapid</div><div><b>Type</b>: adjective</div>	Urbanization	城市化	adjective	城市化	urbanization	快速的	rapid	IELTS_Task2 topic_collocation topic::Urbanization type::adjective	Urbanization-001
<div style="font-size:24px;font-weight:700">管理城市化</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · verb</div>	<div style="font-size:22px;font-weight:700">manage urbanization</div><div style="margin-top:10px"><b>Base</b>: 城市化 = urbanization</div><div><b>Focus</b>: 管理 = manage</div><div><b>Type</b>: verb</div>	Urbanization	城市化	verb	城市化	urbanization	管理	manage	IELTS_Task2 topic_collocation topic::Urbanization type::verb	Urbanization-002
<div style="font-size:24px;font-weight:700">失控的城市扩张</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · adjective</div>	<div style="font-size:22px;font-weight:700">uncontrolled urban sprawl</div><div style="margin-top:10px"><b>Base</b>: 城市扩张 = urban sprawl</div><div><b>Focus</b>: 失控的 = uncontrolled</div><div><b>Type</b>: adjective</div>	Urbanization	城市化	adjective	城市扩张	urban sprawl	失控的	uncontrolled	IELTS_Task2 topic_collocation topic::Urbanization type::adjective	Urbanization-003
<div style="font-size:24px;font-weight:700">遏制城市扩张</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · verb</div>	<div style="font-size:22px;font-weight:700">curb urban sprawl</div><div style="margin-top:10px"><b>Base</b>: 城市扩张 = urban sprawl</div><div><b>Focus</b>: 遏制 = curb</div><div><b>Type</b>: verb</div>	Urbanization	城市化	verb	城市扩张	urban sprawl	遏制	curb	IELTS_Task2 topic_collocation topic::Urbanization type::verb	Urbanization-004
<div style="font-size:24px;font-weight:700">长期的城市规划</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · adjective</div>	<div style="font-size:22px;font-weight:700">long-term urban planning</div><div style="margin-top:10px"><b>Base</b>: 城市规划 = urban planning</div><div><b>Focus</b>: 长期的 = long-term</div><div><b>Type</b>: adjective</div>	Urbanization	城市化	adjective	城市规划	urban planning	长期的	long-term	IELTS_Task2 topic_collocation topic::Urbanization type::adjective	Urbanization-005
<div style="font-size:24px;font-weight:700">改善城市规划</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · verb</div>	<div style="font-size:22px;font-weight:700">improve urban planning</div><div style="margin-top:10px"><b>Base</b>: 城市规划 = urban planning</div><div><b>Focus</b>: 改善 = improve</div><div><b>Type</b>: verb</div>	Urbanization	城市化	verb	城市规划	urban planning	改善	improve	IELTS_Task2 topic_collocation topic::Urbanization type::verb	Urbanization-006
<div style="font-size:24px;font-weight:700">过度拥挤的城市贫民窟</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · adjective</div>	<div style="font-size:22px;font-weight:700">overcrowded urban slum</div><div style="margin-top:10px"><b>Base</b>: 城市贫民窟 = urban slum</div><div><b>Focus</b>: 过度拥挤的 = overcrowded</div><div><b>Type</b>: adjective</div>	Urbanization	城市化	adjective	城市贫民窟	urban slum	过度拥挤的	overcrowded	IELTS_Task2 topic_collocation topic::Urbanization type::adjective	Urbanization-007
<div style="font-size:24px;font-weight:700">重建城市贫民窟</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · verb</div>	<div style="font-size:22px;font-weight:700">redevelop urban slums</div><div style="margin-top:10px"><b>Base</b>: 城市贫民窟 = urban slum</div><div><b>Focus</b>: 重建 = redevelop</div><div><b>Type</b>: verb</div>	Urbanization	城市化	verb	城市贫民窟	urban slum	重建	redevelop	IELTS_Task2 topic_collocation topic::Urbanization type::verb	Urbanization-008
<div style="font-size:24px;font-weight:700">高的城市人口密度</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · adjective</div>	<div style="font-size:22px;font-weight:700">high urban population density</div><div style="margin-top:10px"><b>Base</b>: 城市人口密度 = urban population density</div><div><b>Focus</b>: 高的 = high</div><div><b>Type</b>: adjective</div>	Urbanization	城市化	adjective	城市人口密度	urban population density	高的	high	IELTS_Task2 topic_collocation topic::Urbanization type::adjective	Urbanization-009
<div style="font-size:24px;font-weight:700">降低城市人口密度</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · verb</div>	<div style="font-size:22px;font-weight:700">reduce urban population density</div><div style="margin-top:10px"><b>Base</b>: 城市人口密度 = urban population density</div><div><b>Focus</b>: 降低 = reduce</div><div><b>Type</b>: verb</div>	Urbanization	城市化	verb	城市人口密度	urban population density	降低	reduce	IELTS_Task2 topic_collocation topic::Urbanization type::verb	Urbanization-010
<div style="font-size:24px;font-weight:700">上升的城市犯罪</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · adjective</div>	<div style="font-size:22px;font-weight:700">rising urban crime</div><div style="margin-top:10px"><b>Base</b>: 城市犯罪 = urban crime</div><div><b>Focus</b>: 上升的 = rising</div><div><b>Type</b>: adjective</div>	Urbanization	城市化	adjective	城市犯罪	urban crime	上升的	rising	IELTS_Task2 topic_collocation topic::Urbanization type::adjective	Urbanization-011
<div style="font-size:24px;font-weight:700">打击城市犯罪</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · verb</div>	<div style="font-size:22px;font-weight:700">combat urban crime</div><div style="margin-top:10px"><b>Base</b>: 城市犯罪 = urban crime</div><div><b>Focus</b>: 打击 = combat</div><div><b>Type</b>: verb</div>	Urbanization	城市化	verb	城市犯罪	urban crime	打击	combat	IELTS_Task2 topic_collocation topic::Urbanization type::verb	Urbanization-012
<div style="font-size:24px;font-weight:700">更好的生活质量</div><div style="margin-top:8px;color:#666">城市化 / Urbanization · adjective</div>	<div style="font-size:22px;font-weight:700">better quality of life</div><div style="margin-top:10px"><b>Base</b>: 生活质量 = quality of life</div><div><b>Focus</b>: 更好的 = better</div><div><b>Type</b>: adjective</div>	Urbanization	城市化	adjective	生活质量	quality of life	更好的	better	IELTS_Task2 topic_collocation topic::Urbanization type::adjective	Urbanization-013
