#separator:tab
#html:true
#deck:IELTS Topic Collocation::艺术 Arts
#columns:Front Back Topic TopicZh Type BaseChinese BaseEnglish HighlightChinese HighlightEnglish Tags CardId
<div style="font-size:24px;font-weight:700">传统的表演艺术</div><div style="margin-top:8px;color:#666">艺术 / Arts · adjective</div>	<div style="font-size:22px;font-weight:700">traditional performing arts</div><div style="margin-top:10px"><b>Base</b>: 表演艺术 = performing arts</div><div><b>Focus</b>: 传统的 = traditional</div><div><b>Type</b>: adjective</div>	Arts	艺术	adjective	表演艺术	performing arts	传统的	traditional	IELTS_Task2 topic_collocation topic::Arts type::adjective	Arts-001
<div style="font-size:24px;font-weight:700">推广表演艺术</div><div style="margin-top:8px;color:#666">艺术 / Arts · verb</div>	<div style="font-size:22px;font-weight:700">promote performing arts</div><div style="margin-top:10px"><b>Base</b>: 表演艺术 = performing arts</div><div><b>Focus</b>: 推广 = promote</div><div><b>Type</b>: verb</div>	Arts	艺术	verb	表演艺术	performing arts	推广	promote	IELTS_Task2 topic_collocation topic::Arts type::verb	Arts-002
<div style="font-size:24px;font-weight:700">实验性的即兴戏剧</div><div style="margin-top:8px;color:#666">艺术 / Arts · adjective</div>	<div style="font-size:22px;font-weight:700">experimental improv theatre</div><div style="margin-top:10px"><b>Base</b>: 即兴戏剧 = improv theatre</div><div><b>Focus</b>: 实验性的 = experimental</div><div><b>Type</b>: adjective</div>	Arts	艺术	adjective	即兴戏剧	improv theatre	实验性的	experimental	IELTS_Task2 topic_collocation topic::Arts type::adjective	Arts-003
<div style="font-size:24px;font-weight:700">上演即兴戏剧</div><div style="margin-top:8px;color:#666">艺术 / Arts · verb</div>	<div style="font-size:22px;font-weight:700">stage improv theatre</div><div style="margin-top:10px"><b>Base</b>: 即兴戏剧 = improv theatre</div><div><b>Focus</b>: 上演 = stage</div><div><b>Type</b>: verb</div>	Arts	艺术	verb	即兴戏剧	improv theatre	上演	stage	IELTS_Task2 topic_collocation topic::Arts type::verb	Arts-004
<div style="font-size:24px;font-weight:700">现场的舞蹈表演</div><div style="margin-top:8px;color:#666">艺术 / Arts · adjective</div>	<div style="font-size:22px;font-weight:700">live dance performances</div><div style="margin-top:10px"><b>Base</b>: 舞蹈表演 = dance performances</div><div><b>Focus</b>: 现场的 = live</div><div><b>Type</b>: adjective</div>	Arts	艺术	adjective	舞蹈表演	dance performances	现场的	live	IELTS_Task2 topic_collocation topic::Arts type::adjective	Arts-005
<div style="font-size:24px;font-weight:700">参加舞蹈表演</div><div style="margin-top:8px;color:#666">艺术 / Arts · verb</div>	<div style="font-size:22px;font-weight:700">attend dance performances</div><div style="margin-top:10px"><b>Base</b>: 舞蹈表演 = dance performances</div><div><b>Focus</b>: 参加 = attend</div><div><b>Type</b>: verb</div>	Arts	艺术	verb	舞蹈表演	dance performances	参加	attend	IELTS_Task2 topic_collocation topic::Arts type::verb	Arts-006
<div style="font-size:24px;font-weight:700">专业的戏剧表演</div><div style="margin-top:8px;color:#666">艺术 / Arts · adjective</div>	<div style="font-size:22px;font-weight:700">professional theatrical performances</div><div style="margin-top:10px"><b>Base</b>: 戏剧表演 = theatrical performances</div><div><b>Focus</b>: 专业的 = professional</div><div><b>Type</b>: adjective</div>	Arts	艺术	adjective	戏剧表演	theatrical performances	专业的	professional	IELTS_Task2 topic_collocation topic::Arts type::adjective	Arts-007
<div style="font-size:24px;font-weight:700">观看戏剧表演</div><div style="margin-top:8px;color:#666">艺术 / Arts · verb</div>	<div style="font-size:22px;font-weight:700">watch theatrical performances</div><div style="margin-top:10px"><b>Base</b>: 戏剧表演 = theatrical performances</div><div><b>Focus</b>: 观看 = watch</div><div><b>Type</b>: verb</div>	Arts	艺术	verb	戏剧表演	theatrical performances	观看	watch	IELTS_Task2 topic_collocation topic::Arts type::verb	Arts-008
<div style="font-size:24px;font-weight:700">当代的视觉艺术</div><div style="margin-top:8px;color:#666">艺术 / Arts · adjective</div>	<div style="font-size:22px;font-weight:700">contemporary visual arts</div><div style="margin-top:10px"><b>Base</b>: 视觉艺术 = visual arts</div><div><b>Focus</b>: 当代的 = contemporary</div><div><b>Type</b>: adjective</div>	Arts	艺术	adjective	视觉艺术	visual arts	当代的	contemporary	IELTS_Task2 topic_collocation topic::Arts type::adjective	Arts-009
<div style="font-size:24px;font-weight:700">欣赏视觉艺术</div><div style="margin-top:8px;color:#666">艺术 / Arts · verb</div>	<div style="font-size:22px;font-weight:700">appreciate visual arts</div><div style="margin-top:10px"><b>Base</b>: 视觉艺术 = visual arts</div><div><b>Focus</b>: 欣赏 = appreciate</div><div><b>Type</b>: verb</div>	Arts	艺术	verb	视觉艺术	visual arts	欣赏	appreciate	IELTS_Task2 topic_collocation topic::Arts type::verb	Arts-010
